didok85;Name;URL;geopos;lod;Linie;Linienname;Betriebspunkt
8518259.0;Castione Impianto d'inversione;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G542.pdf;46.2037696033, 9.08201307929;http://lod.opentransportdata.swiss/didok/8518259;542.0;Castione-A. - Bellinzona - Lugano - Chiasso;CASI
8505213.0;Bellinzona;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G542.pdf;46.2011150625, 9.02374679599;http://lod.opentransportdata.swiss/didok/8505213;542.0;Castione-A. - Bellinzona - Lugano - Chiasso;BEL
8516453.0;Bellinzona Sud;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G542.pdf;46.2011150625, 9.02374679599;http://lod.opentransportdata.swiss/didok/8516453;542.0;Castione-A. - Bellinzona - Lugano - Chiasso;BELD
8505214.0;Giubiasco;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G542.pdf;46.1737589267, 9.00198929487;http://lod.opentransportdata.swiss/didok/8505214;542.0;Castione-A. - Bellinzona - Lugano - Chiasso;GIU
8505247.0;Al Motto (c bin);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G542.pdf;46.1477904383, 8.95114466443;http://lod.opentransportdata.swiss/didok/8505247;542.0;Castione-A. - Bellinzona - Lugano - Chiasso;ALM
;;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G542.pdf;;;542.0;Castione-A. - Bellinzona - Lugano - Chiasso;BISS
8505213.0;Bellinzona;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G543.pdf;46.2011150625, 9.02374679599;http://lod.opentransportdata.swiss/didok/8505213;543.0;Castione-A. - Bellinzona - Chiasso Smistamento;BEL
8505217.0;Mezzovico;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G543.pdf;46.098089892, 8.91257871229;http://lod.opentransportdata.swiss/didok/8505217;543.0;Castione-A. - Bellinzona - Chiasso Smistamento;MEZ
8505301.0;Lugano-Paradiso;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G543.pdf;45.9901908761, 8.95630702464;http://lod.opentransportdata.swiss/didok/8505301;543.0;Castione-A. - Bellinzona - Chiasso Smistamento;LGP
8518475.0;Mendrisio S. Martino;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G543.pdf;45.8864221989, 8.96919973893;http://lod.opentransportdata.swiss/didok/8518475;543.0;Castione-A. - Bellinzona - Chiasso Smistamento;MOSM
8505347.0;Balerna per Smistamento (bif);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G543.pdf;45.8442597018, 9.00899649084;http://lod.opentransportdata.swiss/didok/8505347;543.0;Castione-A. - Bellinzona - Chiasso Smistamento;BASM
8505212.0;Castione-Arbedo;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G544.pdf;46.2037696033, 9.08201307929;http://lod.opentransportdata.swiss/didok/8505212;544.0;Biasca - Bellinzona - Lugano Vedeggio;CAST
8505239.0;Bellinzona S. Paolo;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G544.pdf;46.2011150625, 9.02374679599;http://lod.opentransportdata.swiss/didok/8505239;544.0;Biasca - Bellinzona - Lugano Vedeggio;SPAO
8519605.0;Giubiasco Est (c bin);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G544.pdf;46.1589272841, 9.01309557511;http://lod.opentransportdata.swiss/didok/8519605;544.0;Biasca - Bellinzona - Lugano Vedeggio;GIUE
8505246.0;Vigana (c bin);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G544.pdf;46.1544663591, 8.97473790707;http://lod.opentransportdata.swiss/didok/8505246;544.0;Biasca - Bellinzona - Lugano Vedeggio;VIGA
8505247.0;Al Motto (c bin);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G544.pdf;46.1477904383, 8.95114466443;http://lod.opentransportdata.swiss/didok/8505247;544.0;Biasca - Bellinzona - Lugano Vedeggio;ALM
8505217.0;Mezzovico;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G544.pdf;46.098089892, 8.91257871229;http://lod.opentransportdata.swiss/didok/8505217;544.0;Biasca - Bellinzona - Lugano Vedeggio;MEZ
8518259.0;Castione Impianto d'inversione;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G545.pdf;46.2037696033, 9.08201307929;http://lod.opentransportdata.swiss/didok/8518259;545.0;Castione-A. - Bellinzona - Stabio;CASI
;;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G545.pdf;;;545.0;Castione-A. - Bellinzona - Stabio;GIUN
8505216.0;Rivera-Bironico;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G545.pdf;46.1143896831, 8.92343891567;http://lod.opentransportdata.swiss/didok/8505216;545.0;Castione-A. - Bellinzona - Stabio;RIB
8505301.0;Lugano-Paradiso;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G545.pdf;45.9901908761, 8.95630702464;http://lod.opentransportdata.swiss/didok/8505301;545.0;Castione-A. - Bellinzona - Stabio;LGP
8505304.0;Capolago-Riva S. Vitale;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G545.pdf;45.8864221989, 8.96919973893;http://lod.opentransportdata.swiss/didok/8505304;545.0;Castione-A. - Bellinzona - Stabio;CAP
8518475.0;Mendrisio S. Martino;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G545.pdf;45.8864221989, 8.96919973893;http://lod.opentransportdata.swiss/didok/8518475;545.0;Castione-A. - Bellinzona - Stabio;MOSM
8517519.0;Stabio;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G545.pdf;45.8487964969, 8.93408632942;http://lod.opentransportdata.swiss/didok/8517519;545.0;Castione-A. - Bellinzona - Stabio;STAF
8516454.0;Bellinzona Collegamento;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G551.pdf;46.2011150625, 9.02374679599;http://lod.opentransportdata.swiss/didok/8516454;551.0;Castione-A. - Bellinzona - Luino;BELC
;;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G551.pdf;;;551.0;Castione-A. - Bellinzona - Luino;GIUN
8505406.0;Magadino-Vira;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G551.pdf;46.1237357367, 8.83341740326;http://lod.opentransportdata.swiss/didok/8505406;551.0;Castione-A. - Bellinzona - Luino;MAG
8505249.0;Bellinzona Nord (bif);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G552.pdf;46.2011150625, 9.02374679599;http://lod.opentransportdata.swiss/didok/8505249;552.0;Castione-A. - Bellinzona - Locarno;BELN
8516454.0;Bellinzona Collegamento;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G552.pdf;46.2011150625, 9.02374679599;http://lod.opentransportdata.swiss/didok/8516454;552.0;Castione-A. - Bellinzona - Locarno;BELC
8516453.0;Bellinzona Sud;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G552.pdf;46.2011150625, 9.02374679599;http://lod.opentransportdata.swiss/didok/8516453;552.0;Castione-A. - Bellinzona - Locarno;BELD
8505415.0;S. Antonino;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G552.pdf;46.1544663591, 8.97473790707;http://lod.opentransportdata.swiss/didok/8505415;552.0;Castione-A. - Bellinzona - Locarno;SAN
8505403.0;Riazzino-Cugnasco;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G552.pdf;46.1646230994, 8.8806940588;http://lod.opentransportdata.swiss/didok/8505403;552.0;Castione-A. - Bellinzona - Locarno;RIA
8505400.0;Locarno;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G552.pdf;;http://lod.opentransportdata.swiss/didok/8505400;552.0;Castione-A. - Bellinzona - Locarno;LO
8500321.0;Sisseln;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G601.pdf;47.5384925179, 7.99020423797;http://lod.opentransportdata.swiss/didok/8500321;601.0;Stein-Säckingen - Koblenz - Winterthur;SLN
8500326.0;Leibstadt;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G601.pdf;47.5910784658, 8.17946097342;http://lod.opentransportdata.swiss/didok/8500326;601.0;Stein-Säckingen - Koblenz - Winterthur;LEI
8503411.0;Koblenz Dorf;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G601.pdf;47.6057814303, 8.24584097299;http://lod.opentransportdata.swiss/didok/8503411;601.0;Stein-Säckingen - Koblenz - Winterthur;KBD
8503400.0;Bülach;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G601.pdf;47.5294274336, 8.54180638011;http://lod.opentransportdata.swiss/didok/8503400;601.0;Stein-Säckingen - Koblenz - Winterthur;BUE
8506000.0;Winterthur;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G601.pdf;47.4981247953, 8.73533711725;http://lod.opentransportdata.swiss/didok/8506000;601.0;Stein-Säckingen - Koblenz - Winterthur;W
8503503.0;Turgi;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G602.pdf;47.4892796608, 8.25980157232;http://lod.opentransportdata.swiss/didok/8503503;602.0;Baden - Koblenz - Waldshut;TG
8500330.0;Koblenz Grenze;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G602.pdf;47.6057814303, 8.24584097299;http://lod.opentransportdata.swiss/didok/8500330;602.0;Baden - Koblenz - Waldshut;KBGR
8503404.0;Rafz;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G611.pdf;47.6145122489, 8.54465380872;http://lod.opentransportdata.swiss/didok/8503404;611.0;Schaffhausen GB - Bülach - Zürich Hardbrücke - Zürich;RZ
8503403.0;Hüntwangen-Wil;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G611.pdf;47.574744381, 8.5272082105;http://lod.opentransportdata.swiss/didok/8503403;611.0;Schaffhausen GB - Bülach - Zürich Hardbrücke - Zürich;HUEW
8503402.0;Eglisau;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G611.pdf;47.574744381, 8.5272082105;http://lod.opentransportdata.swiss/didok/8503402;611.0;Schaffhausen GB - Bülach - Zürich Hardbrücke - Zürich;EGL
8503310.0;Glattbrugg;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G611.pdf;47.4315360705, 8.5730568092;http://lod.opentransportdata.swiss/didok/8503310;611.0;Schaffhausen GB - Bülach - Zürich Hardbrücke - Zürich;GLB
8503006.0;Zürich Oerlikon;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G611.pdf;47.3827805142, 8.53249635497;http://lod.opentransportdata.swiss/didok/8503006;611.0;Schaffhausen GB - Bülach - Zürich Hardbrücke - Zürich;ZOER
8503047.0;Zürich Langstrasse;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G611.pdf;47.3827805142, 8.53249635497;http://lod.opentransportdata.swiss/didok/8503047;611.0;Schaffhausen GB - Bülach - Zürich Hardbrücke - Zürich;ZLST
8503318.0;Niederweningen Dorf;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G612.pdf;47.504284451, 8.37615483266;http://lod.opentransportdata.swiss/didok/8503318;612.0;Niederweningen - Oberglatt;NWD
8503314.0;Niederhasli;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G612.pdf;47.4701942617, 8.49144444741;http://lod.opentransportdata.swiss/didok/8503314;612.0;Niederweningen - Oberglatt;NIE
8502204.0;Zug;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G631.pdf;47.1543542227, 8.51187149426;http://lod.opentransportdata.swiss/didok/8502204;631.0;Zug - Affoltern am Albis - Zürich Altstetten;ZG
8502222.0;Bonstetten-Wettswil;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G631.pdf;47.3180062342, 8.46736959422;http://lod.opentransportdata.swiss/didok/8502222;631.0;Zug - Affoltern am Albis - Zürich Altstetten;BON
8502221.0;Birmensdorf ZH;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G631.pdf;47.3552707941, 8.43570995647;http://lod.opentransportdata.swiss/didok/8502221;631.0;Zug - Affoltern am Albis - Zürich Altstetten;BIR
8503024.0;Zürich Kollerwiese (Spw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G632.pdf;47.3827805142, 8.53249635497;http://lod.opentransportdata.swiss/didok/8503024;632.0;Zürich - Thalwil - Pfäffikon SZ;ZKOL
8515177.0;Thalwil Nord (Abzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G632.pdf;47.2888491088, 8.56022370648;http://lod.opentransportdata.swiss/didok/8515177;632.0;Zürich - Thalwil - Pfäffikon SZ;TWNO
8503203.0;Oberrieden;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G632.pdf;47.2738944957, 8.57269332011;http://lod.opentransportdata.swiss/didok/8503203;632.0;Zürich - Thalwil - Pfäffikon SZ;ORD
8503207.0;Richterswil;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G632.pdf;;http://lod.opentransportdata.swiss/didok/8503207;632.0;Zürich - Thalwil - Pfäffikon SZ;RI
8503208.0;Bäch;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G632.pdf;47.18976565, 8.70371190767;http://lod.opentransportdata.swiss/didok/8503208;632.0;Zürich - Thalwil - Pfäffikon SZ;BAE
8503508.0;Dietikon;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G633.pdf;47.4033744108, 8.39933086639;http://lod.opentransportdata.swiss/didok/8503508;633.0;RB Limmattal R - Zürich VB - Wiedikon - Zürich Giesshübel;DT
8503001.0;Zürich Altstetten;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G633.pdf;47.3827805142, 8.53249635497;http://lod.opentransportdata.swiss/didok/8503001;633.0;RB Limmattal R - Zürich VB - Wiedikon - Zürich Giesshübel;ZAS
8503025.0;Zürich Vorbahnhof;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G633.pdf;47.3827805142, 8.53249635497;http://lod.opentransportdata.swiss/didok/8503025;633.0;RB Limmattal R - Zürich VB - Wiedikon - Zürich Giesshübel;ZVB
8500303.0;Mumpf;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G511.pdf;47.5464701083, 7.91451141622;http://lod.opentransportdata.swiss/didok/8500303;511.0;Basel SBB - Stein-S. - Brugg;MPF
8500304.0;Eiken;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G511.pdf;47.5384925179, 7.99020423797;http://lod.opentransportdata.swiss/didok/8500304;511.0;Basel SBB - Stein-S. - Brugg;EI
8500307.0;Effingen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G511.pdf;;http://lod.opentransportdata.swiss/didok/8500307;511.0;Basel SBB - Stein-S. - Brugg;EFG
8500309.0;Brugg AG;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G511.pdf;47.4870192757, 8.20904248809;http://lod.opentransportdata.swiss/didok/8500309;511.0;Basel SBB - Stein-S. - Brugg;BG
8500342.0;Brugg AG Süd (Abzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G521.pdf;47.4628280744, 8.20839116779;http://lod.opentransportdata.swiss/didok/8500342;521.0;Brugg VL - Wohlen - Muri - Arth-Goldau;BGS
8502212.0;Dottikon-Dintikon;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G521.pdf;47.349450247, 8.24273769265;http://lod.opentransportdata.swiss/didok/8502212;521.0;Brugg VL - Wohlen - Muri - Arth-Goldau;DOT
8516315.0;Boswil (Spw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G521.pdf;47.2989745446, 8.30967979782;http://lod.opentransportdata.swiss/didok/8516315;521.0;Brugg VL - Wohlen - Muri - Arth-Goldau;BOSP
8502202.0;Rotkreuz;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G521.pdf;47.1438775904, 8.45306253431;http://lod.opentransportdata.swiss/didok/8502202;521.0;Brugg VL - Wohlen - Muri - Arth-Goldau;RK
8518790.0;Rotkreuz Südost;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G521.pdf;47.1438775904, 8.45306253431;http://lod.opentransportdata.swiss/didok/8518790;521.0;Brugg VL - Wohlen - Muri - Arth-Goldau;RKSO
8515542.0;Brüglen (Spw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G521.pdf;47.1438775904, 8.45306253431;http://lod.opentransportdata.swiss/didok/8515542;521.0;Brugg VL - Wohlen - Muri - Arth-Goldau;BRGL
8515540.0;Waltenschwil;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G522.pdf;47.3354686122, 8.30001570497;http://lod.opentransportdata.swiss/didok/8515540;522.0;Lenzburg - Wohlen - Muri - Arth-Goldau;WALS
8515542.0;Brüglen (Spw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G522.pdf;47.1438775904, 8.45306253431;http://lod.opentransportdata.swiss/didok/8515542;522.0;Lenzburg - Wohlen - Muri - Arth-Goldau;BRGL
8505004.0;Arth-Goldau;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G522.pdf;47.0585475913, 8.52866344285;http://lod.opentransportdata.swiss/didok/8505004;522.0;Lenzburg - Wohlen - Muri - Arth-Goldau;GD
8516251.0;Rynächt (Abzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G540.pdf;46.8136384053, 8.60051841905;http://lod.opentransportdata.swiss/didok/8516251;540.0;Flüelen - GBT - Bellinzona;RYAB
8505211.0;Claro;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G540.pdf;46.2670956462, 9.03834495555;http://lod.opentransportdata.swiss/didok/8505211;540.0;Flüelen - GBT - Bellinzona;CLA
8505002.0;Küssnacht am Rigi;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G531.pdf;47.0837705765, 8.45108949531;http://lod.opentransportdata.swiss/didok/8505002;531.0;Luzern - Küssnacht a/R - Arth-Goldau - Göschenen;KUE
8505140.0;Gruonbach (Spw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G531.pdf;46.9155732579, 8.64046745571;http://lod.opentransportdata.swiss/didok/8505140;531.0;Luzern - Küssnacht a/R - Arth-Goldau - Göschenen;GRUO
8505242.0;Pardorea (c bin);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G541.pdf;46.4501173801, 8.81812612448;http://lod.opentransportdata.swiss/didok/8505242;541.0;Göschenen - Biasca - Bellinzona;PARD
8505209.0;Biasca;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G541.pdf;46.3677015333, 9.02385927718;http://lod.opentransportdata.swiss/didok/8505209;541.0;Göschenen - Biasca - Bellinzona;BIA
8505211.0;Claro;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G541.pdf;46.2670956462, 9.03834495555;http://lod.opentransportdata.swiss/didok/8505211;541.0;Göschenen - Biasca - Bellinzona;CLA
8518908.0;Castione Nord (c bin);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G541.pdf;46.2037696033, 9.08201307929;http://lod.opentransportdata.swiss/didok/8518908;541.0;Göschenen - Biasca - Bellinzona;CASN
8505212.0;Castione-Arbedo;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G541.pdf;46.2037696033, 9.08201307929;http://lod.opentransportdata.swiss/didok/8505212;541.0;Göschenen - Biasca - Bellinzona;CAST
8505248.0;Mezzovico (c bin);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G542.pdf;46.1143896831, 8.92343891567;http://lod.opentransportdata.swiss/didok/8505248;542.0;Castione-A. - Bellinzona - Lugano - Chiasso;MEZC
8515621.0;Lamone (c bin);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G542.pdf;46.0261807146, 8.93612211584;http://lod.opentransportdata.swiss/didok/8515621;542.0;Castione-A. - Bellinzona - Lugano - Chiasso;LAMC
8505300.0;Lugano;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G542.pdf;46.0350366617, 9.00076819935;http://lod.opentransportdata.swiss/didok/8505300;542.0;Castione-A. - Bellinzona - Lugano - Chiasso;LG
8505212.0;Castione-Arbedo;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G543.pdf;46.2037696033, 9.08201307929;http://lod.opentransportdata.swiss/didok/8505212;543.0;Castione-A. - Bellinzona - Chiasso Smistamento;CAST
8505249.0;Bellinzona Nord (bif);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G543.pdf;46.2011150625, 9.02374679599;http://lod.opentransportdata.swiss/didok/8505249;543.0;Castione-A. - Bellinzona - Chiasso Smistamento;BELN
8519605.0;Giubiasco Est (c bin);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G543.pdf;46.1589272841, 9.01309557511;http://lod.opentransportdata.swiss/didok/8519605;543.0;Castione-A. - Bellinzona - Chiasso Smistamento;GIUE
8505247.0;Al Motto (c bin);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G543.pdf;46.1477904383, 8.95114466443;http://lod.opentransportdata.swiss/didok/8505247;543.0;Castione-A. - Bellinzona - Chiasso Smistamento;ALM
8505302.0;Melide;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G543.pdf;45.9575432762, 8.95000956104;http://lod.opentransportdata.swiss/didok/8505302;543.0;Castione-A. - Bellinzona - Chiasso Smistamento;MDE
8505305.0;Mendrisio;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G543.pdf;45.8864221989, 8.96919973893;http://lod.opentransportdata.swiss/didok/8505305;543.0;Castione-A. - Bellinzona - Chiasso Smistamento;MEN
8505211.0;Claro;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G544.pdf;46.2670956462, 9.03834495555;http://lod.opentransportdata.swiss/didok/8505211;544.0;Biasca - Bellinzona - Lugano Vedeggio;CLA
8505213.0;Bellinzona;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G544.pdf;46.2011150625, 9.02374679599;http://lod.opentransportdata.swiss/didok/8505213;544.0;Biasca - Bellinzona - Lugano Vedeggio;BEL
8516933.0;Sigirino;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G544.pdf;46.1143896831, 8.92343891567;http://lod.opentransportdata.swiss/didok/8516933;544.0;Biasca - Bellinzona - Lugano Vedeggio;SIGI
8505212.0;Castione-Arbedo;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G545.pdf;46.2037696033, 9.08201307929;http://lod.opentransportdata.swiss/didok/8505212;545.0;Castione-A. - Bellinzona - Stabio;CAST
8516454.0;Bellinzona Collegamento;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G545.pdf;46.2011150625, 9.02374679599;http://lod.opentransportdata.swiss/didok/8516454;545.0;Castione-A. - Bellinzona - Stabio;BELC
8505246.0;Vigana (c bin);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G545.pdf;46.1544663591, 8.97473790707;http://lod.opentransportdata.swiss/didok/8505246;545.0;Castione-A. - Bellinzona - Stabio;VIGA
